Request id,Pickup point,Driver id,Status,Request timestamp,Request Date ,Request Time,Drop timestamp,Drop Date ,Time
6747,City,67,Trip Completed,15-07-2016 23:47,15-07-2016,23:47:37,16-07-2016 00:58,16-07-2016,00:58:57
1480,Airport,68,Trip Completed,12-07-2016 05:15,12-07-2016,05:15:00,12-07-2016 06:06,12-07-2016,06:06:00
2013,City,68,Trip Completed,12-07-2016 13:35,12-07-2016,13:35:00,12-07-2016 14:29,12-07-2016,14:29:00
2867,Airport,68,Trip Completed,13-07-2016 05:45,13-07-2016,05:45:19,13-07-2016 06:28,13-07-2016,06:28:32
3377,Airport,68,Trip Completed,13-07-2016 14:17,13-07-2016,14:17:32,13-07-2016 15:01,13-07-2016,15:01:27
4108,City,68,Trip Completed,14-07-2016 03:56,14-07-2016,03:56:10,14-07-2016 04:38,14-07-2016,04:38:59
4368,City,68,Trip Completed,14-07-2016 07:38,14-07-2016,07:38:59,14-07-2016 08:11,14-07-2016,08:11:28
4787,City,68,Trip Completed,14-07-2016 16:41,14-07-2016,16:41:13,14-07-2016 17:15,14-07-2016,17:15:13
93,City,69,Trip Completed,11-07-2016 04:53,11-07-2016,04:53:00,11-07-2016 05:30,11-07-2016,05:30:00
402,Airport,69,Trip Completed,11-07-2016 08:31,11-07-2016,08:31:00,11-07-2016 09:02,11-07-2016,09:02:00
582,City,69,Trip Completed,11-07-2016 10:56,11-07-2016,10:56:00,11-07-2016 11:59,11-07-2016,11:59:00
733,City,69,Trip Completed,11-07-2016 15:25,11-07-2016,15:25:00,11-07-2016 16:30,11-07-2016,16:30:00
951,Airport,69,Trip Completed,11-07-2016 18:38,11-07-2016,18:38:00,11-07-2016 19:10,11-07-2016,19:10:00
1889,City,69,Trip Completed,12-07-2016 10:14,12-07-2016,10:14:00,12-07-2016 11:18,12-07-2016,11:18:00
2046,Airport,69,Trip Completed,12-07-2016 14:40,12-07-2016,14:40:00,12-07-2016 15:22,12-07-2016,15:22:00
2664,Airport,69,Trip Completed,12-07-2016 23:26,12-07-2016,23:26:00,13-07-2016 00:01,13-07-2016,00:01:12
2936,City,69,Trip Completed,13-07-2016 06:28,13-07-2016,06:28:33,13-07-2016 07:42,13-07-2016,07:42:26
3740,Airport,69,Trip Completed,13-07-2016 20:22,13-07-2016,20:22:06,13-07-2016 20:55,13-07-2016,20:55:56
4482,Airport,69,Trip Completed,14-07-2016 08:53,14-07-2016,08:53:30,14-07-2016 09:52,14-07-2016,09:52:26
4718,City,69,Trip Completed,14-07-2016 13:41,14-07-2016,13:41:23,14-07-2016 14:20,14-07-2016,14:20:34
4908,Airport,69,Trip Completed,14-07-2016 18:05,14-07-2016,18:05:13,14-07-2016 18:34,14-07-2016,18:34:08
6278,Airport,69,Trip Completed,15-07-2016 18:13,15-07-2016,18:13:31,15-07-2016 18:55,15-07-2016,18:55:37
514,City,70,Trip Completed,11-07-2016 09:45,11-07-2016,09:45:00,11-07-2016 10:56,11-07-2016,10:56:00
703,City,70,Trip Completed,11-07-2016 14:11,11-07-2016,14:11:00,11-07-2016 14:44,11-07-2016,14:44:00
947,City,70,Trip Completed,11-07-2016 18:37,11-07-2016,18:37:00,11-07-2016 19:04,11-07-2016,19:04:00
2252,City,70,Trip Completed,12-07-2016 18:26,12-07-2016,18:26:00,12-07-2016 19:00,12-07-2016,19:00:00
2896,City,70,Trip Completed,13-07-2016 05:59,13-07-2016,05:59:51,13-07-2016 07:13,13-07-2016,07:13:25
3583,Airport,70,Trip Completed,13-07-2016 18:31,13-07-2016,18:31:39,13-07-2016 19:25,13-07-2016,19:25:25
4263,Airport,70,Trip Completed,14-07-2016 06:10,14-07-2016,06:10:32,14-07-2016 07:25,14-07-2016,07:25:59
4398,City,70,Trip Completed,14-07-2016 08:03,14-07-2016,08:03:25,14-07-2016 09:01,14-07-2016,09:01:47
5029,City,70,Trip Completed,14-07-2016 19:16,14-07-2016,19:16:39,14-07-2016 19:49,14-07-2016,19:49:02
5554,Airport,70,Trip Completed,15-07-2016 05:37,15-07-2016,05:37:40,15-07-2016 06:10,15-07-2016,06:10:15
5746,City,70,Trip Completed,15-07-2016 07:52,15-07-2016,07:52:17,15-07-2016 08:33,15-07-2016,08:33:38
5986,Airport,70,Trip Completed,15-07-2016 11:35,15-07-2016,11:35:04,15-07-2016 12:30,15-07-2016,12:30:23
6140,Airport,70,Trip Completed,15-07-2016 15:54,15-07-2016,15:54:52,15-07-2016 16:59,15-07-2016,16:59:06
6554,City,70,Trip Completed,15-07-2016 20:58,15-07-2016,20:58:09,15-07-2016 21:56,15-07-2016,21:56:10
467,City,71,Trip Completed,11-07-2016 09:20,11-07-2016,09:20:00,11-07-2016 10:17,11-07-2016,10:17:00
615,City,71,Trip Completed,11-07-2016 11:54,11-07-2016,11:54:00,11-07-2016 12:43,11-07-2016,12:43:00
801,Airport,71,Trip Completed,11-07-2016 17:11,11-07-2016,17:11:00,11-07-2016 18:24,11-07-2016,18:24:00
1587,Airport,71,Trip Completed,12-07-2016 06:31,12-07-2016,06:31:00,12-07-2016 07:42,12-07-2016,07:42:00
1925,City,71,Trip Completed,12-07-2016 11:06,12-07-2016,11:06:00,12-07-2016 11:51,12-07-2016,11:51:00
2527,City,71,Trip Completed,12-07-2016 21:11,12-07-2016,21:11:00,12-07-2016 21:53,12-07-2016,21:53:00
3065,Airport,71,Trip Completed,13-07-2016 07:55,13-07-2016,07:55:48,13-07-2016 08:26,13-07-2016,08:26:59
5031,Airport,71,Trip Completed,14-07-2016 19:12,14-07-2016,19:12:52,14-07-2016 19:55,14-07-2016,19:55:35
160,Airport,72,Trip Completed,11-07-2016 05:38,11-07-2016,05:38:00,11-07-2016 06:34,11-07-2016,06:34:00
2029,City,72,Trip Completed,12-07-2016 14:16,12-07-2016,14:16:00,12-07-2016 15:09,12-07-2016,15:09:00
2543,City,72,Trip Completed,12-07-2016 21:16,12-07-2016,21:16:00,12-07-2016 21:53,12-07-2016,21:53:00
2941,Airport,72,Trip Completed,13-07-2016 06:28,13-07-2016,06:28:03,13-07-2016 07:19,13-07-2016,07:19:44
4766,City,72,Trip Completed,14-07-2016 15:40,14-07-2016,15:40:51,14-07-2016 16:28,14-07-2016,16:28:14
5349,Airport,72,Trip Completed,14-07-2016 22:55,14-07-2016,22:55:36,14-07-2016 23:22,14-07-2016,23:22:32
5409,Airport,72,Trip Completed,15-07-2016 01:36,15-07-2016,01:36:28,15-07-2016 02:46,15-07-2016,02:46:45
6698,Airport,72,Trip Completed,15-07-2016 22:47,15-07-2016,22:47:43,15-07-2016 23:51,15-07-2016,23:51:58
81,Airport,73,Trip Completed,11-07-2016 04:47,11-07-2016,04:47:00,11-07-2016 06:00,11-07-2016,06:00:00
370,City,73,Trip Completed,11-07-2016 08:06,11-07-2016,08:06:00,11-07-2016 08:32,11-07-2016,08:32:00
799,Airport,73,Trip Completed,11-07-2016 17:07,11-07-2016,17:07:00,11-07-2016 17:53,11-07-2016,17:53:00
1300,City,73,Trip Completed,11-07-2016 22:31,11-07-2016,22:31:00,11-07-2016 22:56,11-07-2016,22:56:00
1805,Airport,73,Trip Completed,12-07-2016 09:11,12-07-2016,09:11:00,12-07-2016 10:03,12-07-2016,10:03:00
2410,City,73,Trip Completed,12-07-2016 20:05,12-07-2016,20:05:00,12-07-2016 20:59,12-07-2016,20:59:00
2723,Airport,73,Trip Completed,13-07-2016 02:18,13-07-2016,02:18:57,13-07-2016 03:10,13-07-2016,03:10:15
3240,City,73,Trip Completed,13-07-2016 10:06,13-07-2016,10:06:24,13-07-2016 10:35,13-07-2016,10:35:55
3424,City,73,Trip Completed,13-07-2016 15:48,13-07-2016,15:48:23,13-07-2016 16:53,13-07-2016,16:53:47
4188,City,73,Trip Completed,14-07-2016 05:29,14-07-2016,05:29:47,14-07-2016 05:59,14-07-2016,05:59:54
5617,City,73,Trip Completed,15-07-2016 06:25,15-07-2016,06:25:50,15-07-2016 07:36,15-07-2016,07:36:28
5932,Airport,73,Trip Completed,15-07-2016 10:09,15-07-2016,10:09:21,15-07-2016 11:21,15-07-2016,11:21:25
6699,City,73,Trip Completed,15-07-2016 22:47,15-07-2016,22:47:07,15-07-2016 23:37,15-07-2016,23:37:30
285,City,74,Trip Completed,11-07-2016 07:02,11-07-2016,07:02:00,11-07-2016 07:40,11-07-2016,07:40:00
754,City,74,Trip Completed,11-07-2016 16:06,11-07-2016,16:06:00,11-07-2016 16:53,11-07-2016,16:53:00
1449,Airport,74,Trip Completed,12-07-2016 04:53,12-07-2016,04:53:00,12-07-2016 05:57,12-07-2016,05:57:00
2764,Airport,74,Trip Completed,13-07-2016 03:58,13-07-2016,03:58:16,13-07-2016 04:42,13-07-2016,04:42:07
2859,City,74,Trip Completed,13-07-2016 05:39,13-07-2016,05:39:10,13-07-2016 06:37,13-07-2016,06:37:36
3036,Airport,74,Trip Completed,13-07-2016 07:36,13-07-2016,07:36:39,13-07-2016 08:45,13-07-2016,08:45:40
3934,Airport,74,Trip Completed,13-07-2016 22:20,13-07-2016,22:20:43,13-07-2016 23:25,13-07-2016,23:25:38
4486,City,74,Trip Completed,14-07-2016 09:00,14-07-2016,09:00:12,14-07-2016 09:39,14-07-2016,09:39:07
4996,City,74,Trip Completed,14-07-2016 18:52,14-07-2016,18:52:05,14-07-2016 19:44,14-07-2016,19:44:24
5133,Airport,74,Trip Completed,14-07-2016 20:11,14-07-2016,20:11:45,14-07-2016 20:45,14-07-2016,20:45:59
5887,City,74,Trip Completed,15-07-2016 09:39,15-07-2016,09:39:16,15-07-2016 10:23,15-07-2016,10:23:51
6402,Airport,74,Trip Completed,15-07-2016 19:29,15-07-2016,19:29:36,15-07-2016 20:41,15-07-2016,20:41:40
462,City,75,Trip Completed,11-07-2016 09:14,11-07-2016,09:14:00,11-07-2016 10:30,11-07-2016,10:30:00
817,City,75,Trip Completed,11-07-2016 17:32,11-07-2016,17:32:00,11-07-2016 18:23,11-07-2016,18:23:00
1790,Airport,75,Trip Completed,12-07-2016 09:06,12-07-2016,09:06:00,12-07-2016 09:58,12-07-2016,09:58:00
2014,City,75,Trip Completed,12-07-2016 13:36,12-07-2016,13:36:00,12-07-2016 14:09,12-07-2016,14:09:00
2165,City,75,Trip Completed,12-07-2016 17:31,12-07-2016,17:31:00,12-07-2016 18:24,12-07-2016,18:24:00
2627,City,75,Trip Completed,12-07-2016 22:08,12-07-2016,22:08:00,12-07-2016 22:56,12-07-2016,22:56:00
2968,City,75,Trip Completed,13-07-2016 06:54,13-07-2016,06:54:38,13-07-2016 07:28,13-07-2016,07:28:34
3282,Airport,75,Trip Completed,13-07-2016 10:47,13-07-2016,10:47:18,13-07-2016 11:24,13-07-2016,11:24:06
3544,City,75,Trip Completed,13-07-2016 17:54,13-07-2016,17:54:21,13-07-2016 19:01,13-07-2016,19:01:12
5552,Airport,75,Trip Completed,15-07-2016 05:33,15-07-2016,05:33:21,15-07-2016 06:28,15-07-2016,06:28:41
6657,Airport,75,Trip Completed,15-07-2016 22:11,15-07-2016,22:11:53,15-07-2016 23:13,15-07-2016,23:13:20
88,Airport,76,Trip Completed,11-07-2016 04:54,11-07-2016,04:54:00,11-07-2016 06:07,11-07-2016,06:07:00
201,City,76,Trip Completed,11-07-2016 06:09,11-07-2016,06:09:00,11-07-2016 07:20,11-07-2016,07:20:00
847,Airport,76,Trip Completed,11-07-2016 17:49,11-07-2016,17:49:00,11-07-2016 18:48,11-07-2016,18:48:00
1585,Airport,76,Trip Completed,12-07-2016 06:30,12-07-2016,06:30:00,12-07-2016 07:27,12-07-2016,07:27:00
2116,City,76,Trip Completed,12-07-2016 16:33,12-07-2016,16:33:00,12-07-2016 17:09,12-07-2016,17:09:00
2800,Airport,76,Trip Completed,13-07-2016 04:58,13-07-2016,04:58:26,13-07-2016 05:27,13-07-2016,05:27:13
3066,City,76,Trip Completed,13-07-2016 07:57,13-07-2016,07:57:03,13-07-2016 08:44,13-07-2016,08:44:39
3640,City,76,Trip Completed,13-07-2016 19:05,13-07-2016,19:05:17,13-07-2016 19:46,13-07-2016,19:46:35
4162,City,76,Trip Completed,14-07-2016 05:06,14-07-2016,05:06:45,14-07-2016 06:16,14-07-2016,06:16:57
4892,Airport,76,Trip Completed,14-07-2016 17:59,14-07-2016,17:59:40,14-07-2016 19:08,14-07-2016,19:08:42
5038,City,76,Trip Completed,14-07-2016 19:20,14-07-2016,19:20:13,14-07-2016 19:47,14-07-2016,19:47:40
6417,City,76,Trip Completed,15-07-2016 19:44,15-07-2016,19:44:20,15-07-2016 20:44,15-07-2016,20:44:57
376,City,77,Trip Completed,11-07-2016 08:11,11-07-2016,08:11:00,11-07-2016 08:49,11-07-2016,08:49:00
899,City,77,Trip Completed,11-07-2016 18:09,11-07-2016,18:09:00,11-07-2016 19:16,11-07-2016,19:16:00
1112,Airport,77,Trip Completed,11-07-2016 20:15,11-07-2016,20:15:00,11-07-2016 21:07,11-07-2016,21:07:00
1444,City,77,Trip Completed,12-07-2016 04:43,12-07-2016,04:43:00,12-07-2016 05:56,12-07-2016,05:56:00
1993,City,77,Trip Completed,12-07-2016 12:50,12-07-2016,12:50:00,12-07-2016 13:42,12-07-2016,13:42:00
2417,City,77,Trip Completed,12-07-2016 19:59,12-07-2016,19:59:00,12-07-2016 21:22,12-07-2016,21:22:00
3318,City,77,Trip Completed,13-07-2016 12:25,13-07-2016,12:25:28,13-07-2016 13:07,13-07-2016,13:07:25
3529,Airport,77,Trip Completed,13-07-2016 17:53,13-07-2016,17:53:17,13-07-2016 18:36,13-07-2016,18:36:10
4322,Airport,77,Trip Completed,14-07-2016 07:04,14-07-2016,07:04:32,14-07-2016 07:30,14-07-2016,07:30:47
5861,Airport,77,Trip Completed,15-07-2016 09:11,15-07-2016,09:11:35,15-07-2016 10:26,15-07-2016,10:26:32
6519,City,77,Trip Completed,15-07-2016 20:44,15-07-2016,20:44:17,15-07-2016 21:32,15-07-2016,21:32:35
34,City,78,Trip Completed,11-07-2016 02:20,11-07-2016,02:20:00,11-07-2016 03:34,11-07-2016,03:34:00
637,Airport,78,Trip Completed,11-07-2016 12:24,11-07-2016,12:24:00,11-07-2016 13:31,11-07-2016,13:31:00
1005,City,78,Trip Completed,11-07-2016 19:07,11-07-2016,19:07:00,11-07-2016 19:53,11-07-2016,19:53:00
1293,City,78,Trip Completed,11-07-2016 22:28,11-07-2016,22:28:00,11-07-2016 23:24,11-07-2016,23:24:00
1664,Airport,78,Trip Completed,12-07-2016 07:35,12-07-2016,07:35:00,12-07-2016 08:45,12-07-2016,08:45:00
1915,City,78,Trip Completed,12-07-2016 10:45,12-07-2016,10:45:00,12-07-2016 11:32,12-07-2016,11:32:00
3262,Airport,78,Trip Completed,13-07-2016 10:21,13-07-2016,10:21:02,13-07-2016 11:08,13-07-2016,11:08:03
3546,City,78,Trip Completed,13-07-2016 18:02,13-07-2016,18:02:46,13-07-2016 18:48,13-07-2016,18:48:14
3977,Airport,78,Trip Completed,13-07-2016 23:13,13-07-2016,23:13:11,13-07-2016 23:50,13-07-2016,23:50:19
4300,City,78,Trip Completed,14-07-2016 06:46,14-07-2016,06:46:29,14-07-2016 07:59,14-07-2016,07:59:18
4680,City,78,Trip Completed,14-07-2016 12:48,14-07-2016,12:48:45,14-07-2016 13:34,14-07-2016,13:34:02
4812,City,78,Trip Completed,14-07-2016 17:17,14-07-2016,17:17:14,14-07-2016 18:20,14-07-2016,18:20:41
5972,Airport,78,Trip Completed,15-07-2016 11:06,15-07-2016,11:06:13,15-07-2016 11:47,15-07-2016,11:47:09
645,City,79,Trip Completed,11-07-2016 12:39,11-07-2016,12:39:00,11-07-2016 13:51,11-07-2016,13:51:00
732,Airport,79,Trip Completed,11-07-2016 15:18,11-07-2016,15:18:00,11-07-2016 15:57,11-07-2016,15:57:00
1215,Airport,79,Trip Completed,11-07-2016 21:33,11-07-2016,21:33:00,11-07-2016 22:28,11-07-2016,22:28:00
1450,Airport,79,Trip Completed,12-07-2016 04:46,12-07-2016,04:46:00,12-07-2016 05:46,12-07-2016,05:46:00
2044,Airport,79,Trip Completed,12-07-2016 14:39,12-07-2016,14:39:00,12-07-2016 15:21,12-07-2016,15:21:00
2420,Airport,79,Trip Completed,12-07-2016 20:07,12-07-2016,20:07:00,12-07-2016 21:04,12-07-2016,21:04:00
3944,City,79,Trip Completed,13-07-2016 22:33,13-07-2016,22:33:08,13-07-2016 23:09,13-07-2016,23:09:11
4369,City,79,Trip Completed,14-07-2016 07:37,14-07-2016,07:37:30,14-07-2016 08:18,14-07-2016,08:18:10
5070,Airport,79,Trip Completed,14-07-2016 19:33,14-07-2016,19:33:31,14-07-2016 20:45,14-07-2016,20:45:20
5822,Airport,79,Trip Completed,15-07-2016 08:53,15-07-2016,08:53:59,15-07-2016 09:40,15-07-2016,09:40:06
6723,City,79,Trip Completed,15-07-2016 23:19,15-07-2016,23:19:28,16-07-2016 00:08,16-07-2016,00:08:14
3,Airport,80,Trip Completed,11-07-2016 00:24,11-07-2016,00:24:00,11-07-2016 01:31,11-07-2016,01:31:00
70,City,80,Trip Completed,11-07-2016 04:34,11-07-2016,04:34:00,11-07-2016 05:30,11-07-2016,05:30:00
256,Airport,80,Trip Completed,11-07-2016 06:44,11-07-2016,06:44:00,11-07-2016 07:38,11-07-2016,07:38:00
702,Airport,80,Trip Completed,11-07-2016 14:07,11-07-2016,14:07:00,11-07-2016 14:50,11-07-2016,14:50:00
769,Airport,80,Trip Completed,11-07-2016 16:21,11-07-2016,16:21:00,11-07-2016 17:25,11-07-2016,17:25:00
1277,City,80,Trip Completed,11-07-2016 22:04,11-07-2016,22:04:00,11-07-2016 22:35,11-07-2016,22:35:00
2062,Airport,80,Trip Completed,12-07-2016 15:00,12-07-2016,15:00:00,12-07-2016 15:54,12-07-2016,15:54:00
2399,Airport,80,Trip Completed,12-07-2016 19:51,12-07-2016,19:51:00,12-07-2016 20:35,12-07-2016,20:35:00
2645,Airport,80,Trip Completed,12-07-2016 22:46,12-07-2016,22:46:00,12-07-2016 23:22,12-07-2016,23:22:00
3468,City,80,Trip Completed,13-07-2016 17:08,13-07-2016,17:08:17,13-07-2016 17:46,13-07-2016,17:46:15
3826,Airport,80,Trip Completed,13-07-2016 21:16,13-07-2016,21:16:30,13-07-2016 21:51,13-07-2016,21:51:36
5384,Airport,80,Trip Completed,14-07-2016 00:03,14-07-2016,00:03:40,14-07-2016 01:03,14-07-2016,01:03:59
6460,City,80,Trip Completed,15-07-2016 20:09,15-07-2016,20:09:35,15-07-2016 20:52,15-07-2016,20:52:51
269,City,81,Trip Completed,11-07-2016 06:44,11-07-2016,06:44:00,11-07-2016 07:43,11-07-2016,07:43:00
336,Airport,81,Trip Completed,11-07-2016 07:50,11-07-2016,07:50:00,11-07-2016 08:44,11-07-2016,08:44:00
1241,Airport,81,Trip Completed,11-07-2016 21:38,11-07-2016,21:38:00,11-07-2016 22:42,11-07-2016,22:42:00
1651,Airport,81,Trip Completed,12-07-2016 07:21,12-07-2016,07:21:00,12-07-2016 07:59,12-07-2016,07:59:00
1963,City,81,Trip Completed,12-07-2016 11:58,12-07-2016,11:58:00,12-07-2016 13:01,12-07-2016,13:01:00
2368,City,81,Trip Completed,12-07-2016 19:32,12-07-2016,19:32:00,12-07-2016 20:23,12-07-2016,20:23:00
3004,Airport,81,Trip Completed,13-07-2016 07:17,13-07-2016,07:17:33,13-07-2016 08:26,13-07-2016,08:26:41
3310,City,81,Trip Completed,13-07-2016 11:55,13-07-2016,11:55:29,13-07-2016 12:57,13-07-2016,12:57:04
3391,City,81,Trip Completed,13-07-2016 14:34,13-07-2016,14:34:59,13-07-2016 15:50,13-07-2016,15:50:57
4194,Airport,81,Trip Completed,14-07-2016 05:27,14-07-2016,05:27:03,14-07-2016 06:13,14-07-2016,06:13:22
5728,City,81,Trip Completed,15-07-2016 07:42,15-07-2016,07:42:06,15-07-2016 08:45,15-07-2016,08:45:07
6091,City,81,Trip Completed,15-07-2016 14:37,15-07-2016,14:37:20,15-07-2016 15:17,15-07-2016,15:17:05
6748,Airport,81,Trip Completed,15-07-2016 23:45,15-07-2016,23:45:24,16-07-2016 00:51,16-07-2016,00:51:38
286,City,82,Trip Completed,11-07-2016 06:58,11-07-2016,06:58:00,11-07-2016 07:54,11-07-2016,07:54:00
547,Airport,82,Trip Completed,11-07-2016 10:01,11-07-2016,10:01:00,11-07-2016 10:47,11-07-2016,10:47:00
574,City,82,Trip Completed,11-07-2016 10:58,11-07-2016,10:58:00,11-07-2016 11:39,11-07-2016,11:39:00
936,Airport,82,Trip Completed,11-07-2016 18:28,11-07-2016,18:28:00,11-07-2016 19:25,11-07-2016,19:25:00
1514,Airport,82,Trip Completed,12-07-2016 05:41,12-07-2016,05:41:00,12-07-2016 06:18,12-07-2016,06:18:00
1656,City,82,Trip Completed,12-07-2016 07:26,12-07-2016,07:26:00,12-07-2016 08:35,12-07-2016,08:35:00
2405,Airport,82,Trip Completed,12-07-2016 20:01,12-07-2016,20:01:00,12-07-2016 20:53,12-07-2016,20:53:00
3372,Airport,82,Trip Completed,13-07-2016 14:03,13-07-2016,14:03:18,13-07-2016 14:37,13-07-2016,14:37:56
4215,Airport,82,Trip Completed,14-07-2016 05:40,14-07-2016,05:40:49,14-07-2016 06:38,14-07-2016,06:38:45
6486,City,82,Trip Completed,15-07-2016 20:26,15-07-2016,20:26:16,15-07-2016 21:08,15-07-2016,21:08:34
520,City,83,Trip Completed,11-07-2016 09:47,11-07-2016,09:47:00,11-07-2016 10:43,11-07-2016,10:43:00
1285,City,83,Trip Completed,11-07-2016 22:13,11-07-2016,22:13:00,11-07-2016 23:17,11-07-2016,23:17:00
3394,City,83,Trip Completed,13-07-2016 14:51,13-07-2016,14:51:48,13-07-2016 15:32,13-07-2016,15:32:12
3520,City,83,Trip Completed,13-07-2016 17:43,13-07-2016,17:43:14,13-07-2016 18:36,13-07-2016,18:36:58
4998,City,83,Trip Completed,14-07-2016 18:52,14-07-2016,18:52:48,14-07-2016 20:04,14-07-2016,20:04:07
5377,City,83,Trip Completed,14-07-2016 23:42,14-07-2016,23:42:02,15-07-2016 00:39,15-07-2016,00:39:38
5759,City,83,Trip Completed,15-07-2016 08:16,15-07-2016,08:16:35,15-07-2016 08:54,15-07-2016,08:54:41
422,City,84,Trip Completed,11-07-2016 08:42,11-07-2016,08:42:00,11-07-2016 09:56,11-07-2016,09:56:00
578,Airport,84,Trip Completed,11-07-2016 11:03,11-07-2016,11:03:00,11-07-2016 11:53,11-07-2016,11:53:00
3035,City,84,Trip Completed,13-07-2016 07:31,13-07-2016,07:31:14,13-07-2016 08:47,13-07-2016,08:47:40
3728,Airport,84,Trip Completed,13-07-2016 20:03,13-07-2016,20:03:07,13-07-2016 21:16,13-07-2016,21:16:50
4097,City,84,Trip Completed,14-07-2016 03:15,14-07-2016,03:15:23,14-07-2016 04:05,14-07-2016,04:05:22
5184,City,84,Trip Completed,14-07-2016 20:42,14-07-2016,20:42:24,14-07-2016 21:49,14-07-2016,21:49:56
5404,City,84,Trip Completed,15-07-2016 01:12,15-07-2016,01:12:58,15-07-2016 02:05,15-07-2016,02:05:26
5525,Airport,84,Trip Completed,15-07-2016 05:18,15-07-2016,05:18:23,15-07-2016 06:36,15-07-2016,06:36:52
6392,Airport,84,Trip Completed,15-07-2016 19:24,15-07-2016,19:24:23,15-07-2016 20:31,15-07-2016,20:31:59
603,Airport,85,Trip Completed,11-07-2016 11:43,11-07-2016,11:43:00,11-07-2016 12:56,11-07-2016,12:56:00
1956,City,85,Trip Completed,12-07-2016 11:45,12-07-2016,11:45:00,12-07-2016 12:32,12-07-2016,12:32:00
2914,Airport,85,Trip Completed,13-07-2016 06:16,13-07-2016,06:16:45,13-07-2016 06:51,13-07-2016,06:51:33
3434,Airport,85,Trip Completed,13-07-2016 16:07,13-07-2016,16:07:30,13-07-2016 16:48,13-07-2016,16:48:47
3454,City,85,Trip Completed,13-07-2016 16:57,13-07-2016,16:57:25,13-07-2016 18:07,13-07-2016,18:07:08
3809,City,85,Trip Completed,13-07-2016 20:58,13-07-2016,20:58:30,13-07-2016 21:43,13-07-2016,21:43:20
3947,Airport,85,Trip Completed,13-07-2016 22:39,13-07-2016,22:39:30,13-07-2016 23:15,13-07-2016,23:15:31
4319,Airport,85,Trip Completed,14-07-2016 06:54,14-07-2016,06:54:47,14-07-2016 08:09,14-07-2016,08:09:53
4716,City,85,Trip Completed,14-07-2016 13:36,14-07-2016,13:36:45,14-07-2016 14:08,14-07-2016,14:08:52
5790,Airport,85,Trip Completed,15-07-2016 08:31,15-07-2016,08:31:42,15-07-2016 09:40,15-07-2016,09:40:10
6205,Airport,85,Trip Completed,15-07-2016 17:26,15-07-2016,17:26:43,15-07-2016 18:38,15-07-2016,18:38:55
6727,Airport,85,Trip Completed,15-07-2016 23:25,15-07-2016,23:25:29,16-07-2016 00:19,16-07-2016,00:19:56
51,City,86,Trip Completed,11-07-2016 03:34,11-07-2016,03:34:00,11-07-2016 04:33,11-07-2016,04:33:00
446,City,86,Trip Completed,11-07-2016 09:07,11-07-2016,09:07:00,11-07-2016 10:08,11-07-2016,10:08:00
1252,City,86,Trip Completed,11-07-2016 21:51,11-07-2016,21:51:00,11-07-2016 22:58,11-07-2016,22:58:00
1380,Airport,86,Trip Completed,12-07-2016 01:01,12-07-2016,01:01:00,12-07-2016 02:15,12-07-2016,02:15:00
1638,City,86,Trip Completed,12-07-2016 07:15,12-07-2016,07:15:00,12-07-2016 07:50,12-07-2016,07:50:00
2152,Airport,86,Trip Completed,12-07-2016 17:25,12-07-2016,17:25:00,12-07-2016 17:55,12-07-2016,17:55:00
3125,City,86,Trip Completed,13-07-2016 08:45,13-07-2016,08:45:44,13-07-2016 09:19,13-07-2016,09:19:27
3366,City,86,Trip Completed,13-07-2016 13:45,13-07-2016,13:45:51,13-07-2016 14:34,13-07-2016,14:34:41
4632,Airport,86,Trip Completed,14-07-2016 11:21,14-07-2016,11:21:39,14-07-2016 12:20,14-07-2016,12:20:11
5924,City,86,Trip Completed,15-07-2016 10:09,15-07-2016,10:09:09,15-07-2016 10:47,15-07-2016,10:47:56
6133,Airport,86,Trip Completed,15-07-2016 15:43,15-07-2016,15:43:08,15-07-2016 16:15,15-07-2016,16:15:26
6316,Airport,86,Trip Completed,15-07-2016 18:35,15-07-2016,18:35:07,15-07-2016 19:07,15-07-2016,19:07:32
6609,City,86,Trip Completed,15-07-2016 21:44,15-07-2016,21:44:29,15-07-2016 22:55,15-07-2016,22:55:40
246,Airport,87,Trip Completed,11-07-2016 06:35,11-07-2016,06:35:00,11-07-2016 07:10,11-07-2016,07:10:00
980,Airport,87,Trip Completed,11-07-2016 19:00,11-07-2016,19:00:00,11-07-2016 20:15,11-07-2016,20:15:00
1677,City,87,Trip Completed,12-07-2016 07:38,12-07-2016,07:38:00,12-07-2016 08:16,12-07-2016,08:16:00
4620,City,87,Trip Completed,14-07-2016 10:59,14-07-2016,10:59:15,14-07-2016 12:14,14-07-2016,12:14:06
4848,Airport,87,Trip Completed,14-07-2016 17:33,14-07-2016,17:33:47,14-07-2016 18:16,14-07-2016,18:16:00
5402,Airport,87,Trip Completed,15-07-2016 01:06,15-07-2016,01:06:24,15-07-2016 01:48,15-07-2016,01:48:20
5971,Airport,87,Trip Completed,15-07-2016 11:04,15-07-2016,11:04:56,15-07-2016 11:47,15-07-2016,11:47:41
6113,City,87,Trip Completed,15-07-2016 15:15,15-07-2016,15:15:03,15-07-2016 16:22,15-07-2016,16:22:39
6508,City,87,Trip Completed,15-07-2016 20:40,15-07-2016,20:40:24,15-07-2016 21:39,15-07-2016,21:39:52
746,Airport,88,Trip Completed,11-07-2016 15:47,11-07-2016,15:47:00,11-07-2016 16:34,11-07-2016,16:34:00
